"comparison","bootstrap_mean","y","density_group"
"Air - Solvent",0.734047846137829,5,"Air"
"Air - Solvent",0.329350011771871,5,"Air"
"Air - Solvent",0.755128329561499,5,"Air"
"Air - Solvent",1.10719737636654,5,"Air"
"Air - Solvent",1.4040504152516,5,"Air"
"Air - Solvent",1.17149384092208,5,"Air"
"Air - Solvent",0.995438828978423,5,"Air"
"Air - Solvent",1.75374247715263,5,"Air"
"Air - Solvent",1.0350908396197,5,"Air"
"Air - Solvent",1.13228700795111,5,"Air"
"Air - Solvent",1.50349319183398,5,"Air"
"Air - Solvent",0.929511444596216,5,"Air"
"Air - Solvent",1.06139354548052,5,"Air"
"Air - Solvent",1.17923100432992,5,"Air"
"Air - Solvent",0.533868164893468,5,"Air"
"Air - Solvent",0.822510844063423,5,"Air"
"Air - Solvent",1.37504120216424,5,"Air"
"Air - Solvent",0.856835122384255,5,"Air"
"Air - Solvent",2.04500874055744,5,"Air"
"Air - Solvent",1.23110682141451,5,"Air"
"Air - Solvent",0.898277333173867,5,"Air"
"Air - Solvent",1.04906223105613,5,"Air"
"Air - Solvent",0.701741990668088,5,"Air"
"Air - Solvent",0.845318357904435,5,"Air"
"Air - Solvent",1.16290578987077,5,"Air"
"Air - Solvent",1.26648716670716,5,"Air"
"Air - Solvent",1.51351728368154,5,"Air"
"Air - Solvent",0.0214122458191985,5,"Air"
"Air - Solvent",0.51694319506831,5,"Air"
"Air - Solvent",0.601750328329529,5,"Air"
"Air - Solvent",0.96570237923931,5,"Air"
"Air - Solvent",0.363731622328647,5,"Air"
"Air - Solvent",0.550294764682582,5,"Air"
"Air - Solvent",1.53938447426319,5,"Air"
"Air - Solvent",1.47488927073739,5,"Air"
"Air - Solvent",0.576423391453034,5,"Air"
"Air - Solvent",1.39049931443966,5,"Air"
"Air - Solvent",1.42414369518627,5,"Air"
"Air - Solvent",1.5394858211051,5,"Air"
"Air - Solvent",0.71407209360619,5,"Air"
"Air - Solvent",1.60635276722856,5,"Air"
"Air - Solvent",1.28689100088088,5,"Air"
"Air - Solvent",0.835046157799702,5,"Air"
"Air - Solvent",0.763664887502259,5,"Air"
"Air - Solvent",0.817360137082344,5,"Air"
"Air - Solvent",0.428634542002293,5,"Air"
"Air - Solvent",0.848391830146952,5,"Air"
"Air - Solvent",0.981576749571843,5,"Air"
"Air - Solvent",1.23159726495333,5,"Air"
"Air - Solvent",1.2104828109976,5,"Air"
"Air - Solvent",1.48512455440406,5,"Air"
"Air - Solvent",1.27915084863041,5,"Air"
"Air - Solvent",1.22528777128103,5,"Air"
"Air - Solvent",1.26058437856147,5,"Air"
"Air - Solvent",0.87407945955787,5,"Air"
"Air - Solvent",0.355380931465013,5,"Air"
"Air - Solvent",1.30764069432418,5,"Air"
"Air - Solvent",1.04016844600037,5,"Air"
"Air - Solvent",0.650600673856425,5,"Air"
"Air - Solvent",1.64352630122107,5,"Air"
"Air - Solvent",0.750011451462256,5,"Air"
"Air - Solvent",0.63930919162141,5,"Air"
"Air - Solvent",1.13877223297959,5,"Air"
"Air - Solvent",1.19817317836124,5,"Air"
"Air - Solvent",1.86355581050452,5,"Air"
"Air - Solvent",0.469968391997943,5,"Air"
"Air - Solvent",0.964658948964552,5,"Air"
"Air - Solvent",1.02273360309296,5,"Air"
"Air - Solvent",1.16205349421387,5,"Air"
"Air - Solvent",0.667537850185568,5,"Air"
"Air - Solvent",1.01949716081985,5,"Air"
"Air - Solvent",1.55057514928803,5,"Air"
"Air - Solvent",1.16244688732189,5,"Air"
"Air - Solvent",2.29758441802898,5,"Air"
"Air - Solvent",0.780714775255125,5,"Air"
"Air - Solvent",0.770661139501817,5,"Air"
"Air - Solvent",0.42313655352368,5,"Air"
"Air - Solvent",2.05695594604864,5,"Air"
"Air - Solvent",0.770534116547676,5,"Air"
"Air - Solvent",0.915774545078283,5,"Air"
"Air - Solvent",1.08528123879693,5,"Air"
"Air - Solvent",1.20843211492424,5,"Air"
"Air - Solvent",1.08788171411392,5,"Air"
"Air - Solvent",0.708365389821058,5,"Air"
"Air - Solvent",0.499845144991737,5,"Air"
"Air - Solvent",1.39438438356443,5,"Air"
"Air - Solvent",1.03033573856406,5,"Air"
"Air - Solvent",1.12222110923454,5,"Air"
"Air - Solvent",1.3454685425727,5,"Air"
"Air - Solvent",0.850522694307941,5,"Air"
"Air - Solvent",0.959697266841887,5,"Air"
"Air - Solvent",1.07196426945975,5,"Air"
"Air - Solvent",0.95261232857223,5,"Air"
"Air - Solvent",0.949720105578468,5,"Air"
"Air - Solvent",1.192294173738,5,"Air"
"Air - Solvent",1.67973637872736,5,"Air"
"Air - Solvent",1.23573434189939,5,"Air"
"Air - Solvent",0.810416296677773,5,"Air"
"Air - Solvent",0.867997601661452,5,"Air"
"Air - Solvent",0.513126775995565,5,"Air"
"Air - Solvent",1.31517301800241,5,"Air"
"Air - Solvent",1.46884934436209,5,"Air"
"Air - Solvent",0.792209330906201,5,"Air"
"Air - Solvent",0.883025108080395,5,"Air"
"Air - Solvent",1.29555669858648,5,"Air"
"Air - Solvent",1.03560313546701,5,"Air"
"Air - Solvent",0.881248419671959,5,"Air"
"Air - Solvent",1.17297187845304,5,"Air"
"Air - Solvent",1.0222609961433,5,"Air"
"Air - Solvent",0.91195012289534,5,"Air"
"Air - Solvent",0.454500837345695,5,"Air"
"Air - Solvent",0.583388065171979,5,"Air"
"Air - Solvent",1.65713143814533,5,"Air"
"Air - Solvent",0.569098508959009,5,"Air"
"Air - Solvent",1.48612266034292,5,"Air"
"Air - Solvent",0.426703146444145,5,"Air"
"Air - Solvent",0.828506983307566,5,"Air"
"Air - Solvent",0.582490207849843,5,"Air"
"Air - Solvent",1.06530975148776,5,"Air"
"Air - Solvent",1.03509692445074,5,"Air"
"Air - Solvent",1.92118919279329,5,"Air"
"Air - Solvent",1.32462633596557,5,"Air"
"Air - Solvent",0.532822531917734,5,"Air"
"Air - Solvent",1.55960977992611,5,"Air"
"Air - Solvent",1.22136735249292,5,"Air"
"Air - Solvent",1.27659504246909,5,"Air"
"Air - Solvent",0.892886602624796,5,"Air"
"Air - Solvent",1.24188951885479,5,"Air"
"Air - Solvent",1.12410803604529,5,"Air"
"Air - Solvent",0.801565897816341,5,"Air"
"Air - Solvent",1.06637686556284,5,"Air"
"Air - Solvent",0.775023630859805,5,"Air"
"Air - Solvent",1.15211634915662,5,"Air"
"Air - Solvent",0.956681181900654,5,"Air"
"Air - Solvent",1.27303360114686,5,"Air"
"Air - Solvent",0.99603568243528,5,"Air"
"Air - Solvent",0.922416046091522,5,"Air"
"Air - Solvent",1.11941696906726,5,"Air"
"Air - Solvent",1.11180171260603,5,"Air"
"Air - Solvent",1.161456472107,5,"Air"
"Air - Solvent",0.865304827767171,5,"Air"
"Air - Solvent",0.947982099698473,5,"Air"
"Air - Solvent",0.661409285489043,5,"Air"
"Air - Solvent",0.941757718852081,5,"Air"
"Air - Solvent",1.13720709461016,5,"Air"
"Air - Solvent",1.433016490546,5,"Air"
"Air - Solvent",0.804755481413573,5,"Air"
"Air - Solvent",1.14238268655338,5,"Air"
"Air - Solvent",1.27283204369379,5,"Air"
"Air - Solvent",1.40405585818917,5,"Air"
"Air - Solvent",0.393289253148024,5,"Air"
"Air - Solvent",1.49586862624932,5,"Air"
"Air - Solvent",1.56932103568164,5,"Air"
"Air - Solvent",0.935094438673595,5,"Air"
"Air - Solvent",1.43817356350621,5,"Air"
"Air - Solvent",1.07211632909747,5,"Air"
"Air - Solvent",0.785451157608794,5,"Air"
"Air - Solvent",1.2341838771484,5,"Air"
"Air - Solvent",0.63861885593207,5,"Air"
"Air - Solvent",0.955679584852189,5,"Air"
"Air - Solvent",0.877632515406949,5,"Air"
"Air - Solvent",0.923152661627245,5,"Air"
"Air - Solvent",1.08534160685346,5,"Air"
"Air - Solvent",1.60284213158829,5,"Air"
"Air - Solvent",0.891164760129065,5,"Air"
"Air - Solvent",1.16397340719747,5,"Air"
"Air - Solvent",1.36105806557493,5,"Air"
"Air - Solvent",1.07966310509403,5,"Air"
"Air - Solvent",0.983896289514267,5,"Air"
"Air - Solvent",0.745720917080025,5,"Air"
"Air - Solvent",1.11223765318432,5,"Air"
"Air - Solvent",1.09997399564039,5,"Air"
"Air - Solvent",1.56176549833082,5,"Air"
"Air - Solvent",1.25293033882404,5,"Air"
"Air - Solvent",1.56976624154968,5,"Air"
"Air - Solvent",0.689296663178498,5,"Air"
"Air - Solvent",0.984169995731511,5,"Air"
"Air - Solvent",0.730933588156612,5,"Air"
"Air - Solvent",0.886655346753354,5,"Air"
"Air - Solvent",0.716764074789543,5,"Air"
"Air - Solvent",1.45230442533256,5,"Air"
"Air - Solvent",0.676435270441459,5,"Air"
"Air - Solvent",1.15514391823655,5,"Air"
"Air - Solvent",0.946158774253274,5,"Air"
"Air - Solvent",0.54226819931739,5,"Air"
"Air - Solvent",1.93818948343684,5,"Air"
"Air - Solvent",0.914443948453006,5,"Air"
"Air - Solvent",0.944798586713226,5,"Air"
"Air - Solvent",1.35870363253151,5,"Air"
"Air - Solvent",0.84625680346909,5,"Air"
"Air - Solvent",0.392157145175753,5,"Air"
"Air - Solvent",0.851736782782391,5,"Air"
"Air - Solvent",0.801888289738504,5,"Air"
"Air - Solvent",0.95879447127921,5,"Air"
"Air - Solvent",0.655416237254955,5,"Air"
"Air - Solvent",1.47469793355716,5,"Air"
"Air - Solvent",0.526243966945033,5,"Air"
"Air - Solvent",1.0151942157366,5,"Air"
"Air - Solvent",1.19134931799306,5,"Air"
"Air - Solvent",1.04653791315583,5,"Air"
"Air - Solvent",1.49279118323624,5,"Air"
"Air - Solvent",0.609554146235271,5,"Air"
"Air - Solvent",1.08358129766808,5,"Air"
"Air - Solvent",1.06506934903834,5,"Air"
"Air - Solvent",1.17972206621526,5,"Air"
"Air - Solvent",1.24284073870467,5,"Air"
"Air - Solvent",1.15160718253983,5,"Air"
"Air - Solvent",0.976204565945134,5,"Air"
"Air - Solvent",1.12064336785902,5,"Air"
"Air - Solvent",1.47195655823325,5,"Air"
"Air - Solvent",1.65069529520431,5,"Air"
"Air - Solvent",1.31988915893396,5,"Air"
"Air - Solvent",0.526740573005691,5,"Air"
"Air - Solvent",1.36563617658551,5,"Air"
"Air - Solvent",0.955248667002634,5,"Air"
"Air - Solvent",1.00778286006017,5,"Air"
"Air - Solvent",1.17622274181379,5,"Air"
"Air - Solvent",0.963529106431897,5,"Air"
"Air - Solvent",1.16195604412216,5,"Air"
"Air - Solvent",1.47177197790996,5,"Air"
"Air - Solvent",0.872259249531195,5,"Air"
"Air - Solvent",0.521036820588706,5,"Air"
"Air - Solvent",0.783458912396256,5,"Air"
"Air - Solvent",0.4183999040943,5,"Air"
"Air - Solvent",1.0723251918228,5,"Air"
"Air - Solvent",0.726458292150371,5,"Air"
"Air - Solvent",1.52007517683478,5,"Air"
"Air - Solvent",0.86527198632472,5,"Air"
"Air - Solvent",0.835842532203993,5,"Air"
"Air - Solvent",1.03810225788233,5,"Air"
"Air - Solvent",1.11073000706553,5,"Air"
"Air - Solvent",1.34199951165351,5,"Air"
"Air - Solvent",0.483411691829451,5,"Air"
"Air - Solvent",1.1933822088452,5,"Air"
"Air - Solvent",0.365990295586078,5,"Air"
"Air - Solvent",1.45851234649425,5,"Air"
"Air - Solvent",1.16769655292548,5,"Air"
"Air - Solvent",1.62831096146532,5,"Air"
"Air - Solvent",1.14748732484654,5,"Air"
"Air - Solvent",1.59130858131939,5,"Air"
"Air - Solvent",1.3151236992134,5,"Air"
"Air - Solvent",1.10167653621502,5,"Air"
"Air - Solvent",0.740856327661033,5,"Air"
"Air - Solvent",1.22436659026564,5,"Air"
"Air - Solvent",0.637520228504108,5,"Air"
"Air - Solvent",0.772420924980745,5,"Air"
"Air - Solvent",1.04923561904488,5,"Air"
"Air - Solvent",1.44551048450014,5,"Air"
"Air - Solvent",0.621235729260245,5,"Air"
"Air - Solvent",0.843966412089791,5,"Air"
"Air - Solvent",1.30569095123006,5,"Air"
"Air - Solvent",1.54592308179501,5,"Air"
"Air - Solvent",1.11535378121017,5,"Air"
"Air - Solvent",0.935351805049441,5,"Air"
"Air - Solvent",1.36163006025244,5,"Air"
"Air - Solvent",1.16778237737328,5,"Air"
"Air - Solvent",0.961087983123767,5,"Air"
"Air - Solvent",0.74103952897935,5,"Air"
"Air - Solvent",0.795243524589546,5,"Air"
"Air - Solvent",1.64924807552083,5,"Air"
"Air - Solvent",1.11506722262395,5,"Air"
"Air - Solvent",0.981097971328063,5,"Air"
"Air - Solvent",1.07158708439139,5,"Air"
"Air - Solvent",1.08330702343532,5,"Air"
"Air - Solvent",1.48667802054408,5,"Air"
"Air - Solvent",0.821070698392133,5,"Air"
"Air - Solvent",1.74863377438901,5,"Air"
"Air - Solvent",0.853312383349457,5,"Air"
"Air - Solvent",1.53928801421044,5,"Air"
"Air - Solvent",1.35323425260519,5,"Air"
"Air - Solvent",0.972071872564907,5,"Air"
"Air - Solvent",1.03826647730413,5,"Air"
"Air - Solvent",1.21902401657583,5,"Air"
"Air - Solvent",0.916774380755171,5,"Air"
"Air - Solvent",1.12552602876235,5,"Air"
"Air - Solvent",1.91071990778252,5,"Air"
"Air - Solvent",1.41980121573104,5,"Air"
"Air - Solvent",0.967193089133608,5,"Air"
"Air - Solvent",0.848704746724868,5,"Air"
"Air - Solvent",0.877398279654904,5,"Air"
"Air - Solvent",0.894811990247399,5,"Air"
"Air - Solvent",0.816198242038037,5,"Air"
"Air - Solvent",0.82869299108588,5,"Air"
"Air - Solvent",1.35622429298506,5,"Air"
"Air - Solvent",1.11885386723036,5,"Air"
"Air - Solvent",2.08606005386597,5,"Air"
"Air - Solvent",1.20668147831812,5,"Air"
"Air - Solvent",0.919105818617517,5,"Air"
"Air - Solvent",1.60297355294806,5,"Air"
"Air - Solvent",0.501425415807547,5,"Air"
"Air - Solvent",1.17605992779399,5,"Air"
"Air - Solvent",0.731000198584465,5,"Air"
"Air - Solvent",0.124993653811299,5,"Air"
"Air - Solvent",1.75209731511973,5,"Air"
"Air - Solvent",1.13666464204975,5,"Air"
"Air - Solvent",1.17128574634451,5,"Air"
"Air - Solvent",1.20606297554314,5,"Air"
"Air - Solvent",0.846452545270953,5,"Air"
"Air - Solvent",0.439262376284463,5,"Air"
"Air - Solvent",0.982198106705356,5,"Air"
"Air - Solvent",1.66018160066517,5,"Air"
"Air - Solvent",1.13705831304852,5,"Air"
"Air - Solvent",0.955636425283411,5,"Air"
"Air - Solvent",1.75826378797316,5,"Air"
"Air - Solvent",1.21802631446739,5,"Air"
"Air - Solvent",1.21310505244499,5,"Air"
"Air - Solvent",0.738624819622771,5,"Air"
"Air - Solvent",0.730530106211198,5,"Air"
"Air - Solvent",0.971819396129288,5,"Air"
"Air - Solvent",0.918353313567157,5,"Air"
"Air - Solvent",1.35468216517032,5,"Air"
"Air - Solvent",1.02616230588249,5,"Air"
"Air - Solvent",1.35910513276675,5,"Air"
"Air - Solvent",0.995404900990147,5,"Air"
"Air - Solvent",1.11959226194838,5,"Air"
"Air - Solvent",1.12821852084638,5,"Air"
"Air - Solvent",0.582492630200906,5,"Air"
"Air - Solvent",1.12006546423219,5,"Air"
"Air - Solvent",1.56025230073929,5,"Air"
"Air - Solvent",1.08092808901776,5,"Air"
"Air - Solvent",0.756495545013473,5,"Air"
"Air - Solvent",0.533829051173756,5,"Air"
"Air - Solvent",0.87962185033448,5,"Air"
"Air - Solvent",1.37918045148784,5,"Air"
"Air - Solvent",1.1615898475752,5,"Air"
"Air - Solvent",0.67261115715626,5,"Air"
"Air - Solvent",0.728395568113458,5,"Air"
"Air - Solvent",1.15268859777979,5,"Air"
"Air - Solvent",1.25402486017915,5,"Air"
"Air - Solvent",0.728847520126677,5,"Air"
"Air - Solvent",1.47335864263005,5,"Air"
"Air - Solvent",0.954263590219198,5,"Air"
"Air - Solvent",1.06826620649621,5,"Air"
"Air - Solvent",0.750960052739891,5,"Air"
"Air - Solvent",1.36704203165482,5,"Air"
"Air - Solvent",0.668141775336532,5,"Air"
"Air - Solvent",0.492528744669207,5,"Air"
"Air - Solvent",0.821300156175945,5,"Air"
"Air - Solvent",1.35773845049589,5,"Air"
"Air - Solvent",0.918132662270599,5,"Air"
"Air - Solvent",0.734991365558365,5,"Air"
"Air - Solvent",1.3517537191749,5,"Air"
"Air - Solvent",1.69928039821744,5,"Air"
"Air - Solvent",0.90114478748455,5,"Air"
"Air - Solvent",1.17050187290641,5,"Air"
"Air - Solvent",0.32434234444585,5,"Air"
"Air - Solvent",1.70884246843078,5,"Air"
"Air - Solvent",1.46853358009807,5,"Air"
"Air - Solvent",0.810535498672888,5,"Air"
"Air - Solvent",1.10874591639338,5,"Air"
"Air - Solvent",1.35454402421921,5,"Air"
"Air - Solvent",0.618642471883215,5,"Air"
"Air - Solvent",0.132542896082705,5,"Air"
"Air - Solvent",1.02457687653495,5,"Air"
"Air - Solvent",1.45953279105167,5,"Air"
"Air - Solvent",0.980785749925284,5,"Air"
"Air - Solvent",1.59951158513377,5,"Air"
"Air - Solvent",1.13570434981603,5,"Air"
"Air - Solvent",1.79454740334842,5,"Air"
"Air - Solvent",1.33331684588906,5,"Air"
"Air - Solvent",1.25077772156574,5,"Air"
"Air - Solvent",1.10558682136668,5,"Air"
"Air - Solvent",1.7394879721148,5,"Air"
"Air - Solvent",1.39487350855298,5,"Air"
"Air - Solvent",1.20664359548742,5,"Air"
"Air - Solvent",0.589183830686503,5,"Air"
"Air - Solvent",1.21472728433376,5,"Air"
"Air - Solvent",1.23186683170538,5,"Air"
"Air - Solvent",1.32476680563983,5,"Air"
"Air - Solvent",0.936783587855256,5,"Air"
"Air - Solvent",1.350065393279,5,"Air"
"Air - Solvent",0.591564771723854,5,"Air"
"Air - Solvent",1.70165162640196,5,"Air"
"Air - Solvent",1.66619798955352,5,"Air"
"Air - Solvent",1.24275060916671,5,"Air"
"Air - Solvent",0.497362474295617,5,"Air"
"Air - Solvent",1.27215048515575,5,"Air"
"Air - Solvent",1.5758404872712,5,"Air"
"Air - Solvent",0.743925216632023,5,"Air"
"Air - Solvent",1.2434281942478,5,"Air"
"Air - Solvent",0.744596288271381,5,"Air"
"Air - Solvent",1.23810608267598,5,"Air"
"Air - Solvent",1.33475940802222,5,"Air"
"Air - Solvent",0.517596709049757,5,"Air"
"Air - Solvent",1.23209833372454,5,"Air"
"Air - Solvent",1.22294969891075,5,"Air"
"Air - Solvent",0.66448672828947,5,"Air"
"Air - Solvent",1.17153621352883,5,"Air"
"Air - Solvent",0.491117813997114,5,"Air"
"Air - Solvent",1.10725110785683,5,"Air"
"Air - Solvent",0.109325138851907,5,"Air"
"Air - Solvent",1.17652450182035,5,"Air"
"Air - Solvent",1.379998271189,5,"Air"
"Air - Solvent",1.12647914784407,5,"Air"
"Air - Solvent",1.55468328870193,5,"Air"
"Air - Solvent",0.902602441799235,5,"Air"
"Air - Solvent",0.586063970825386,5,"Air"
"Air - Solvent",1.33393056267312,5,"Air"
"Air - Solvent",0.764319186634816,5,"Air"
"Air - Solvent",0.716758116057806,5,"Air"
"Air - Solvent",1.38690685556161,5,"Air"
"Air - Solvent",0.918855366794058,5,"Air"
"Air - Solvent",1.40367210840526,5,"Air"
"Air - Solvent",1.00499514734688,5,"Air"
"Air - Solvent",1.00450385557843,5,"Air"
"Air - Solvent",0.915155071988185,5,"Air"
"Air - Solvent",0.602501641917656,5,"Air"
"Air - Solvent",1.47778324119616,5,"Air"
"Air - Solvent",0.413758793766507,5,"Air"
"Air - Solvent",0.296597996726411,5,"Air"
"Air - Solvent",1.42342953433177,5,"Air"
"Air - Solvent",0.748829905282088,5,"Air"
"Air - Solvent",1.11867307803857,5,"Air"
"Air - Solvent",0.866270362405709,5,"Air"
"Air - Solvent",0.990615230335438,5,"Air"
"Air - Solvent",1.02887200063442,5,"Air"
"Air - Solvent",1.10100321646332,5,"Air"
"Air - Solvent",1.1026654068545,5,"Air"
"Air - Solvent",0.640298348996355,5,"Air"
"Air - Solvent",-0.171283556424432,5,"Air"
"Air - Solvent",0.908858456284939,5,"Air"
"Air - Solvent",1.9391261115316,5,"Air"
"Air - Solvent",0.914484001958486,5,"Air"
"Air - Solvent",0.715540731928796,5,"Air"
"Air - Solvent",1.25902740401788,5,"Air"
"Air - Solvent",0.620363085125063,5,"Air"
"Air - Solvent",1.00181495724834,5,"Air"
"Air - Solvent",0.432664651075235,5,"Air"
"Air - Solvent",1.21677652167213,5,"Air"
"Air - Solvent",1.32495934396439,5,"Air"
"Air - Solvent",1.28844379878707,5,"Air"
"Air - Solvent",1.10995475910055,5,"Air"
"Air - Solvent",1.20145057799809,5,"Air"
"Air - Solvent",1.59442780090089,5,"Air"
"Air - Solvent",0.738496705053652,5,"Air"
"Air - Solvent",1.41618322020159,5,"Air"
"Air - Solvent",1.3948530557295,5,"Air"
"Air - Solvent",0.971564445718373,5,"Air"
"Air - Solvent",0.868172043494528,5,"Air"
"Air - Solvent",1.58746261972666,5,"Air"
"Air - Solvent",0.765078901188949,5,"Air"
"Air - Solvent",0.68562115804296,5,"Air"
"Air - Solvent",0.642162792412445,5,"Air"
"Air - Solvent",1.72296835046682,5,"Air"
"Air - Solvent",1.27972545338902,5,"Air"
"Air - Solvent",1.19272483988521,5,"Air"
"Air - Solvent",1.4623427722051,5,"Air"
"Air - Solvent",0.441731571780467,5,"Air"
"Air - Solvent",1.68213625275509,5,"Air"
"Air - Solvent",1.70383269005253,5,"Air"
"Air - Solvent",0.839403720654779,5,"Air"
"Air - Solvent",1.55512043588632,5,"Air"
"Air - Solvent",1.04635484709576,5,"Air"
"Air - Solvent",0.881140845363629,5,"Air"
"Air - Solvent",0.830725652188064,5,"Air"
"Air - Solvent",1.05581841068338,5,"Air"
"Air - Solvent",1.03482933850999,5,"Air"
"Air - Solvent",1.16485143123486,5,"Air"
"Air - Solvent",1.17907670654177,5,"Air"
"Air - Solvent",0.550743480448294,5,"Air"
"Air - Solvent",0.905477565388971,5,"Air"
"Air - Solvent",0.929594541686521,5,"Air"
"Air - Solvent",1.73687436625634,5,"Air"
"Air - Solvent",0.872809769722201,5,"Air"
"Air - Solvent",0.934677662090667,5,"Air"
"Air - Solvent",1.37825219741416,5,"Air"
"Air - Solvent",1.03757344195444,5,"Air"
"Air - Solvent",1.51914421904611,5,"Air"
"Air - Solvent",1.57282501299127,5,"Air"
"Air - Solvent",0.897060907463813,5,"Air"
"Air - Solvent",1.0646142599093,5,"Air"
"Air - Solvent",1.90622935834137,5,"Air"
"Air - Solvent",1.57832952847757,5,"Air"
"Air - Solvent",0.564093075688462,5,"Air"
"Air - Solvent",1.09181464560055,5,"Air"
"Air - Solvent",1.42436337147154,5,"Air"
"Air - Solvent",0.755451096615723,5,"Air"
"Air - Solvent",1.24447007421549,5,"Air"
"Air - Solvent",0.850517678120005,5,"Air"
"Air - Solvent",0.955941909221627,5,"Air"
"Air - Solvent",0.526830448652576,5,"Air"
"Air - Solvent",1.49507808354714,5,"Air"
"Air - Solvent",1.69642247769992,5,"Air"
"Air - Solvent",1.17983531857994,5,"Air"
"Air - Solvent",1.35629213770958,5,"Air"
"Air - Solvent",0.455268574336195,5,"Air"
"Air - Solvent",1.4563819626663,5,"Air"
"Air - Solvent",0.665360467054995,5,"Air"
"Air - Solvent",0.927635289507929,5,"Air"
"Air - Solvent",0.812980175680695,5,"Air"
"Air - Solvent",0.741614211008551,5,"Air"
"Air - Solvent",0.851106282357531,5,"Air"
"Air - Solvent",0.87158826522977,5,"Air"
"Air - Solvent",1.4431567396231,5,"Air"
"Air - Solvent",0.705843346823535,5,"Air"
"Air - Solvent",1.32459569551398,5,"Air"
"Air - Solvent",1.09425027869668,5,"Air"
"Air - Solvent",1.4300883243562,5,"Air"
"Air - Solvent",0.96150195719997,5,"Air"
"Air - Solvent",0.960121803982129,5,"Air"
"Air - Solvent",1.13631894051213,5,"Air"
"Air - Solvent",1.58240987372595,5,"Air"
"Air - Solvent",0.666410865466488,5,"Air"
"Air - Solvent",1.13057216946883,5,"Air"
"Air - Solvent",-0.314027349892649,5,"Air"
"Air - Solvent",1.2167943634835,5,"Air"
